LAKE_NAME_GEE,stn,scene_date,lat,lon,B2,B3,B4,B5,B6,B7,B8,B11,B12,NDWI,MNDWI,NDCI,NDTI,Red_Green,RedEdge_Ratio,MONTH_YEAR,STN_CODE,LAKE_NAME_master,USEBASEDCLASS,DO,PH,CONDUCTIVITY,BOD,NITRATE_N,FECAL_COLI,TOTAL_COLI,CARBONATE,BICARBONATE,PHENOLPHTHALEINALKALINITY,TOTALALKALINITY,CHLORIDES,COD,TOTALKJELDAHLNITROGEN,AMMONICALN,TOTALHARDNESS,CAASCACO3,MGASCACO3,SULPHATE,SODIUM,TOTALDISSOLVEDSOLIDS,TOTALSUSPENDEDSOLIDS,PHOSPHATE,BORON,POTASSIUM,FLUORIDE,SODIUMPERCENTAGE,SAR,ORTHOPHOSPHATE,YEAR
Chinnakurchi Kere,CNK,2024-03-03,13.01,77.72,0.1072053917083127,0.1584743196351194,0.2387939295643314,0.2821064686422185,0.3148768564792006,0.3407456852255929,0.3544065073555289,0.4654369219398888,0.3624640986837475,-0.3856576819300166,-0.4933539588318866,0.0873252009655611,0.1976659698698792,1.4972105028749565,1.1988073637886087,03/24,4537.0,Chinnakurchi Kere,"D (Propagation of wild life,fisheries)",4.6,8.8,1400.0,9.0,6.7,3400.0,13000.0,104.0,612.0,52.0,716.0,204.0,86.0,1.5,0.91,296.0,152.0,144.0,46.0,197.0,972.0,10.0,0.4,0.5,36.0,0.24,55.0,5.0,1.0,2024.0
Karihobanahalli Lake,KRH,2024-03-03,13.005,77.52,0.1221053830446416,0.148687685055926,0.1621249083187203,0.1872773341782847,0.2105228594564145,0.2261720813969863,0.2265547458104493,0.2428933530488666,0.2216399697225744,-0.210033865887191,-0.2463316353334101,0.0793510028573641,0.0427386786953066,1.09292615254652,1.1936405997188453,03/24,3601.0,Karihobanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",1.4,7.7,3020.0,28.0,10.5,450000.0,2300000.0,3.0,620.0,5.0,620.0,570.0,168.0,31.0,23.0,570.0,300.0,270.0,57.0,424.0,1998.0,22.0,2.5,0.5,32.0,0.34,60.0,8.0,7.0,2024.0
Yediyur Lake,YDY,2024-03-03,12.9348,77.5755,0.0879973767605633,0.11044105646148,0.1177640492838978,0.1559756514084507,0.2213514964788731,0.247648838028169,0.2463971126760563,0.2141594436619718,0.1735655140845071,-0.3748118983622013,-0.3345907483347876,0.1799622852783282,0.0041231372278234,1.0315986390987624,1.5709818016908073,03/24,3592.0,Yediyur Tank,"E (Irrigation, industrial cooling and controlled waste)",3.3,6.9,313.0,19.0,1.2,11000.0,33000.0,3.0,68.0,5.0,68.0,48.0,160.0,5.1,4.4,80.0,44.0,36.0,13.0,29.0,216.0,14.0,0.31,0.5,6.0,0.2,41.0,1.4,0.91,2024.0
Sankey Tank,SNK,2024-03-03,13.0069,77.575,0.0929466129145834,0.110267009533893,0.1186552104336801,0.1478539750721781,0.1952501056263646,0.2218663756073515,0.2225331983663122,0.2337561228082529,0.1998661115414408,-0.3376698497383321,-0.3693782013044656,0.1275689086906919,0.0283262755771613,1.0653611671744427,1.3412392669908926,03/24,3594.0,Sankey Tank,"D (Propagation of wild life,fisheries)",5.8,7.9,576.0,7.0,2.2,320.0,3500.0,3.0,136.0,5.0,136.0,76.0,66.0,1.5,0.8,132.0,72.0,60.0,16.0,62.0,408.0,10.0,0.2,0.5,17.0,0.2,47.0,2.4,0.4,2024.0
Devasandra Lake,DVS,2024-03-03,13.022,77.6553,,,,,,,,,,,,,,,,03/24,4526.0,Devasandra Lake,"E (Irrigation, industrial cooling and controlled waste)",3.3,6.5,624.0,16.0,2.39,17000.0,33000.0,3.0,140.0,5.0,140.0,100.0,133.0,4.5,3.6,168.0,88.0,80.0,25.0,60.0,430.0,46.0,0.59,0.5,12.0,0.2,42.0,2.0,1.72,2024.0
Hebbal Lake,HBL,2024-03-03,13.0455,77.5961,,,,,,,,,,,,,,,,03/24,3625.0,Hebbal Lake,"E (Irrigation, industrial cooling and controlled waste)",2.2,7.6,745.0,28.0,2.5,2200.0,9400.0,3.0,196.0,5.0,196.0,96.0,172.0,1.8,1.2,168.0,92.0,76.0,26.0,94.0,496.0,60.0,0.88,0.5,21.0,0.27,51.0,3.0,2.3,2024.0
Jakkur Lake,JKR,2024-03-03,13.0648,77.6004,,,,,,,,,,,,,,,,03/24,3627.0,Jakkur Lake,"E (Irrigation, industrial cooling and controlled waste)",3.0,8.1,1173.0,18.0,4.0,14000.0,49000.0,3.0,352.0,5.0,352.0,212.0,164.0,3.12,2.4,272.0,140.0,132.0,11.0,142.0,809.0,96.0,1.52,0.5,36.0,0.2,49.0,4.0,3.12,2024.0
Nagavara Lake,NGV,2024-03-03,13.0318,77.613,,,,,,,,,,,,,,,,03/24,3626.0,Nagavara Lake,"E (Irrigation, industrial cooling and controlled waste)",2.6,8.2,751.0,25.0,3.0,2100.0,11000.0,3.0,192.0,5.0,192.0,108.0,172.0,3.77,2.9,192.0,100.0,92.0,10.0,47.0,518.0,48.0,0.41,0.5,21.0,0.22,32.0,1.4,0.52,2024.0
Chelekere Lake,CLK,2024-03-03,13.0396,77.6109,,,,,,,,,,,,,,,,03/24,4507.0,Chelekere Lake,"E (Irrigation, industrial cooling and controlled waste)",2.3,7.9,754.0,27.0,3.0,2100.0,13000.0,3.0,192.0,5.0,192.0,92.0,172.0,3.6,2.8,176.0,92.0,84.0,11.0,47.0,510.0,49.0,0.44,0.5,23.0,0.2,37.0,2.0,0.63,2024.0
Bellandur Lake,BLR,2024-03-03,12.9265,77.6434,,,,,,,,,,,,,,,,03/24,3602.0,Bellandur Lake,"D (Propagation of wild life,fisheries)",4.4,7.1,646.0,8.0,2.3,2200.0,13000.0,3.0,84.0,5.0,84.0,100.0,96.0,1.5,0.4,96.0,56.0,40.0,38.0,78.0,432.0,40.0,0.26,0.5,21.0,0.34,58.0,3.0,0.66,2024.0
Varthur Lake,VTR,2024-03-03,12.9389,77.7219,,,,,,,,,,,,,,,,03/24,3608.0,Varthur Lake,"E (Irrigation, industrial cooling and controlled waste)",1.2,7.4,1405.0,81.0,4.8,1400.0,4800.0,3.0,412.0,5.0,412.0,164.0,228.0,52.0,39.0,256.0,136.0,120.0,19.0,151.0,922.0,26.0,2.5,0.5,30.0,0.25,53.0,4.0,7.2,2024.0
Madiwala Lake,MDW,2024-03-03,12.9154,77.6116,,,,,,,,,,,,,,,,03/24,3589.0,Madiwala Tank,"D (Propagation of wild life,fisheries)",4.5,7.13,693.0,6.0,1.6,1700.0,7900.0,3.0,180.0,5.0,180.0,128.0,55.0,1.5,0.4,212.0,108.0,104.0,30.0,63.0,476.0,14.0,0.3,0.5,6.0,0.28,38.0,2.0,0.93,2024.0
Kaikondanahalli Lake,KKH,2024-03-03,12.929,77.6958,,,,,,,,,,,,,,,,03/24,3611.0,Kaikondanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",1.3,7.9,2015.0,17.0,7.0,2300.0,7900.0,3.0,564.0,5.0,564.0,332.0,132.0,2.86,2.2,340.0,176.0,164.0,108.0,252.0,1370.0,158.0,1.64,0.5,40.0,0.36,58.0,6.0,3.49,2024.0
Puttenahalli Lake,PTN,2024-03-03,12.8982,77.5855,,,,,,,,,,,,,,,,03/24,3614.0,Puttenahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",3.1,8.0,667.0,12.0,2.5,1400.0,4900.0,3.0,128.0,5.0,128.0,100.0,116.0,1.5,0.98,128.0,72.0,56.0,11.0,66.0,456.0,22.0,0.2,0.5,8.0,0.22,50.0,2.5,0.05,2024.0
Puttenahalli Lake,PTN,2024-03-03,12.8982,77.5855,,,,,,,,,,,,,,,,03/24,3624.0,Puttenahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",2.4,7.4,770.0,38.0,2.6,1700.0,7900.0,3.0,188.0,5.0,188.0,96.0,176.0,2.9,2.1,188.0,100.0,88.0,28.0,92.0,512.0,72.0,0.93,0.5,21.0,0.25,48.0,3.0,2.5,2024.0
Allalasandra Lake,ALS,2024-03-03,13.0541,77.6052,,,,,,,,,,,,,,,,03/24,3629.0,Allalasandra Lake,"E (Irrigation, industrial cooling and controlled waste)",3.6,8.1,1248.0,32.0,4.0,2600.0,17000.0,3.0,336.0,5.0,336.0,224.0,188.0,5.8,4.5,296.0,152.0,144.0,10.0,137.0,857.0,98.0,1.67,0.5,35.0,0.2,46.0,3.0,3.57,2024.0
Kundalahalli Lake,KND,2024-03-03,12.9766,77.7004,,,,,,,,,,,,,,,,03/24,4516.0,Kundalahalli Lake,"D (Propagation of wild life,fisheries)",4.6,8.5,1581.0,8.0,5.5,320.0,3500.0,48.0,156.0,24.0,204.0,364.0,92.0,1.5,0.4,296.0,156.0,140.0,44.0,201.0,1046.0,98.0,0.95,0.5,22.0,0.2,57.0,5.0,2.8,2024.0
Haralur Lake,HRL,2024-03-03,12.9059,77.6887,,,,,,,,,,,,,,,,03/24,3621.0,Haralur Lake,"E (Irrigation, industrial cooling and controlled waste)",3.2,9.0,836.0,15.0,3.0,1700.0,4600.0,16.0,112.0,8.0,128.0,148.0,140.0,2.64,2.0,120.0,64.0,56.0,30.0,109.0,576.0,90.0,0.43,0.5,30.0,0.29,59.0,4.0,1.02,2024.0
Agaram Lake,AGR,2024-03-03,12.9234,77.6416,,,,,,,,,,,,,,,,03/24,3612.0,Agaram Lake,"E (Irrigation, industrial cooling and controlled waste)",3.4,7.4,966.0,14.0,3.1,230.0,2400.0,3.0,272.0,5.0,272.0,148.0,145.0,9.9,7.6,260.0,136.0,124.0,15.0,94.0,658.0,164.0,0.2,0.5,12.0,0.39,43.0,2.5,0.05,2024.0
Somasundrapalya Lake,SMP,2024-03-03,12.922,77.636,,,,,,,,,,,,,,,,03/24,3622.0,Somasundrapalya Lake,"D (Propagation of wild life,fisheries)",4.4,8.0,694.0,7.0,2.0,2100.0,7000.0,3.0,100.0,5.0,100.0,108.0,60.0,1.5,0.4,112.0,60.0,52.0,25.0,80.0,470.0,50.0,0.2,0.5,22.0,0.35,54.0,3.0,0.1,2024.0
Sarakki Lake,SRK,2024-03-03,12.9201,77.572,,,,,,,,,,,,,,,,03/24,4504.0,Sarakki Lake,"D (Propagation of wild life,fisheries)",5.1,7.8,955.0,4.0,3.67,260.0,3500.0,3.0,220.0,5.0,220.0,160.0,44.0,1.5,0.61,252.0,132.0,120.0,39.0,89.0,650.0,10.0,0.25,0.5,19.0,0.38,41.0,2.4,0.7,2024.0
Gottigere Lake,GTG,2024-03-03,12.8793,77.6017,,,,,,,,,,,,,,,,03/24,3613.0,Gottigere Lake,"D (Propagation of wild life,fisheries)",4.6,7.6,1042.0,8.0,2.5,430.0,3500.0,3.0,340.0,5.0,340.0,184.0,79.0,1.5,0.4,344.0,180.0,164.0,20.0,98.0,710.0,16.0,1.04,0.5,11.0,0.25,37.0,3.0,3.19,2024.0
Arakere Lake,ARK,2024-03-03,12.8944,77.5989,,,,,,,,,,,,,,,,03/24,3615.0,Arakere Lake,"E (Irrigation, industrial cooling and controlled waste)",3.4,8.2,669.0,12.0,1.6,3300.0,11000.0,3.0,192.0,5.0,192.0,132.0,147.0,1.5,0.9,172.0,92.0,80.0,20.0,70.0,456.0,66.0,1.01,0.5,7.0,0.27,46.0,2.0,3.12,2024.0
Begur Tank,BGR,2024-03-03,12.874,77.622,,,,,,,,,,,,,,,,03/24,3619.0,Begur Tank,"E (Irrigation, industrial cooling and controlled waste)",3.5,7.28,998.0,11.0,2.3,1700.0,7900.0,3.0,200.0,5.0,200.0,156.0,103.0,1.5,0.61,244.0,128.0,116.0,31.0,92.0,680.0,18.0,0.2,0.5,8.0,0.42,44.0,3.0,0.05,2024.0
Singasandra Lake,SGS,2024-03-03,12.8985,77.6171,,,,,,,,,,,,,,,,03/24,3618.0,Singasandra Lake,"D (Propagation of wild life,fisheries)",4.5,8.5,634.0,6.0,1.6,2200.0,4900.0,64.0,112.0,32.0,176.0,132.0,55.0,1.5,0.4,212.0,112.0,100.0,31.0,65.0,538.0,25.0,0.2,0.5,7.0,0.31,39.0,3.0,0.05,2024.0
Ibbalur Lake,IBL,2024-03-03,12.9056,77.6449,,,,,,,,,,,,,,,,03/24,3609.0,Ibbalur Lake,"D (Propagation of wild life,fisheries)",4.6,7.0,619.0,8.0,2.2,630.0,3500.0,3.0,40.0,5.0,40.0,92.0,92.0,1.5,0.4,88.0,52.0,36.0,41.0,75.0,418.0,50.0,0.29,0.5,20.0,0.34,59.0,3.0,0.78,2024.0
Hoskere Lake,HSK,2024-03-03,12.901,77.6227,,,,,,,,,,,,,,,,03/24,3636.0,Hoskere Lake,"D (Propagation of wild life,fisheries)",5.2,6.9,919.0,6.0,3.7,330.0,3500.0,3.0,308.0,5.0,308.0,80.0,56.0,1.5,0.4,292.0,152.0,140.0,20.0,79.0,624.0,36.0,0.2,0.5,6.0,0.27,36.0,2.0,0.36,2024.0
Hosakerehalli Lake,HKH,2024-03-03,12.9421,77.5406,,,,,,,,,,,,,,,,03/24,4536.0,Hosakerehalli Lake,"E (Irrigation, industrial cooling and controlled waste)",1.5,6.7,1038.0,17.0,4.3,240.0,3500.0,3.0,500.0,5.0,500.0,104.0,114.0,3.6,2.8,316.0,164.0,152.0,9.0,136.0,724.0,24.0,6.0,0.5,30.0,0.2,45.0,3.3,13.4,2024.0
Kodi Singasandra Lake,KSG,2024-03-03,12.8999,77.626,,,,,,,,,,,,,,,,03/24,4543.0,Kodi Singasandra Lake,"D (Propagation of wild life,fisheries)",4.2,7.28,1014.0,5.0,2.5,2400.0,4800.0,3.0,180.0,5.0,180.0,224.0,55.0,1.5,0.4,236.0,124.0,112.0,52.0,96.0,670.0,16.0,0.2,0.5,6.0,0.47,46.0,3.0,0.05,2024.0
Yelahanka Tank,YLH,2024-03-03,13.1012,77.5966,,,,,,,,,,,,,,,,03/24,3630.0,Yelahanka Tank,"E (Irrigation, industrial cooling and controlled waste)",3.5,8.1,1255.0,31.0,4.0,2100.0,9400.0,3.0,320.0,5.0,320.0,240.0,184.0,5.7,4.4,300.0,156.0,144.0,12.0,125.0,853.0,82.0,1.23,0.5,39.0,0.2,44.0,3.0,2.23,2024.0
Hesaraghatta Lake,HSG,2024-03-03,13.1299,77.4614,,,,,,,,,,,,,,,,03/24,3597.0,Hesaraghatta Lake,"D (Propagation of wild life,fisheries)",5.3,7.0,394.0,7.0,1.4,14.0,1600.0,3.0,116.0,5.0,116.0,48.0,65.0,1.5,0.85,128.0,68.0,60.0,44.0,45.0,286.0,10.0,0.2,0.5,19.0,0.2,39.0,1.7,0.5,2024.0
Nelamangala Lake,NLM,2024-03-03,13.097,77.3925,,,,,,,,,,,,,,,,03/24,4505.0,Nelamangala Lake,"D (Propagation of wild life,fisheries)",4.2,6.9,1856.0,10.0,5.9,2200.0,4900.0,3.0,524.0,5.0,524.0,292.0,99.0,1.5,0.99,504.0,260.0,244.0,29.0,179.0,1264.0,10.0,2.0,0.5,23.0,0.44,42.0,3.5,5.8,2024.0
Rampura Lake,RPR,2024-03-03,13.015,77.59,,,,,,,,,,,,,,,,03/24,4519.0,Rampura Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.7,1636.0,74.0,6.0,2600.0,11000.0,3.0,484.0,5.0,484.0,216.0,488.0,26.3,20.2,328.0,168.0,160.0,23.0,250.0,1112.0,60.0,1.64,0.5,37.0,0.34,59.0,6.0,3.49,2024.0
Kalena Agrahara Lake,KLA,2024-03-03,12.9128,77.6271,,,,,,,,,,,,,,,,03/24,3616.0,Kalena Agrahara Lake,"D (Propagation of wild life,fisheries)",4.3,8.0,580.0,5.0,1.3,3300.0,4800.0,3.0,140.0,18.5,140.0,124.0,48.0,1.5,0.8,188.0,100.0,88.0,16.0,60.0,396.0,32.0,0.2,0.5,8.0,0.2,40.0,2.0,0.05,2024.0
Basavanapura Lake,BSV,2024-03-03,12.9985,77.6808,,,,,,,,,,,,,,,,03/24,4542.0,Basavanapura Lake,"D (Propagation of wild life,fisheries)",4.4,7.4,641.0,8.0,1.1,11000.0,33000.0,3.0,148.0,5.0,148.0,100.0,83.0,1.5,0.4,192.0,104.0,88.0,23.0,60.0,370.0,68.0,0.2,0.5,8.0,0.32,39.0,2.0,0.05,2024.0
Kothanuru Lake,KTH,2024-03-03,13.0121,77.6744,,,,,,,,,,,,,,,,03/24,4544.0,Kothanuru Lake,"D (Propagation of wild life,fisheries)",4.3,7.6,457.0,7.0,3.05,2700.0,11000.0,3.0,136.0,5.0,136.0,44.0,63.0,1.5,0.9,204.0,108.0,96.0,17.0,39.0,320.0,16.0,0.2,0.5,4.0,0.3,29.0,1.1,0.05,2024.0
Chinnappanahalli Lake,CNP,2024-03-03,12.9967,77.6895,,,,,,,,,,,,,,,,03/24,4520.0,Chinnappanahalli Lake,"D (Propagation of wild life,fisheries)",4.9,8.5,615.0,9.0,2.4,580.0,3500.0,24.0,104.0,12.0,128.0,108.0,84.0,1.5,0.77,96.0,52.0,44.0,16.0,76.0,430.0,10.0,0.2,0.5,13.0,0.3,59.0,3.4,0.05,2024.0
Bhattarahalli Lake,BTH,2024-03-03,13.0116,77.7116,,,,,,,,,,,,,,,,03/24,4515.0,Bhattarahalli Lake,"D (Propagation of wild life,fisheries)",5.9,8.5,907.0,7.0,3.6,3300.0,7900.0,40.0,84.0,20.0,124.0,176.0,60.0,1.5,0.51,80.0,44.0,36.0,34.0,73.0,616.0,20.0,0.2,0.5,6.0,0.48,64.0,4.0,0.05,2024.0
Vibhuthipura Lake,VBP,2024-03-03,12.9887,77.7157,,,,,,,,,,,,,,,,03/24,4522.0,Vibhuthipura Lake,"D (Propagation of wild life,fisheries)",5.9,7.8,646.0,7.0,2.1,210.0,3500.0,3.0,104.0,5.0,104.0,60.0,60.0,1.5,0.4,136.0,72.0,64.0,29.0,55.0,438.0,50.0,0.2,0.5,14.0,0.2,43.0,2.0,0.05,2024.0
Devarabeesanahalli Lake,DVB,2024-03-03,12.9545,77.7062,,,,,,,,,,,,,,,,03/24,4521.0,Devarabeesanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",1.2,7.5,998.0,18.0,4.0,2600.0,9400.0,3.0,120.0,5.0,120.0,188.0,156.0,4.16,3.2,136.0,72.0,64.0,28.0,120.0,678.0,104.0,0.2,0.5,28.0,0.36,60.0,4.0,0.05,2024.0
Kasavanahalli Lake,KSV,2024-03-03,12.9408,77.7311,,,,,,,,,,,,,,,,03/24,4529.0,Kasavanahalli Lake,"D (Propagation of wild life,fisheries)",6.0,7.7,986.0,5.0,4.0,220.0,2400.0,3.0,120.0,5.0,120.0,184.0,48.0,1.5,0.46,148.0,80.0,68.0,34.0,118.0,680.0,10.0,0.2,0.5,30.0,0.27,58.0,4.0,0.21,2024.0
Parappana Agrahara Lake,PRP,2024-03-03,12.9112,77.6586,,,,,,,,,,,,,,,,03/24,3620.0,Parappana Agrahara Lake,"E (Irrigation, industrial cooling and controlled waste)",2.3,8.5,1088.0,17.0,4.0,13000.0,33000.0,24.0,112.0,12.0,136.0,212.0,168.0,4.84,3.8,152.0,80.0,72.0,42.0,169.0,750.0,86.0,0.2,0.5,40.0,0.27,70.0,6.0,0.3,2024.0
Chandapura Lake,CDP,2024-03-03,12.8419,77.6534,,,,,,,,,,,,,,,,03/24,4532.0,Chandapura Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.19,2552.0,51.0,11.0,140000.0,490000.0,3.0,608.0,5.0,608.0,448.0,354.0,42.0,32.0,708.0,360.0,348.0,34.0,236.0,1736.0,150.0,0.96,0.5,28.0,0.67,45.0,5.0,2.97,2024.0
Rayasandra Lake,RYS,2024-03-03,12.856,77.6618,,,,,,,,,,,,,,,,03/24,4531.0,Rayasandra Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.7,2250.0,66.0,8.6,1700.0,7900.0,3.0,524.0,5.0,524.0,380.0,328.0,5.8,4.9,612.0,308.0,304.0,92.0,180.0,1562.0,10.0,0.69,0.5,45.0,0.46,37.0,3.2,1.93,2024.0
Doddabidarakallu Lake,DBK,2024-03-03,13.0742,77.5133,,,,,,,,,,,,,,,,03/24,4539.0,Doddabidarakallu Lake,"E (Irrigation, industrial cooling and controlled waste)",0.8,7.6,1185.0,18.0,6.0,1100000.0,4900000.0,3.0,456.0,5.0,456.0,152.0,120.0,3.3,2.0,436.0,224.0,212.0,53.0,174.0,525.0,28.0,2.0,0.5,35.0,0.28,44.0,3.6,5.9,2024.0
Anchepalya Lake,ACP,2024-03-03,13.0596,77.5024,,,,,,,,,,,,,,,,03/24,3599.0,Anchepalya Lake,"D (Propagation of wild life,fisheries)",4.4,6.7,429.0,8.0,8.3,2100.0,9400.0,3.0,76.0,5.0,76.0,84.0,76.0,1.5,0.9,108.0,60.0,40.0,20.0,69.0,304.0,12.0,0.2,0.5,22.0,0.2,52.0,2.9,0.6,2024.0
Chikkabanavara Lake,CKB,2024-03-03,13.0711,77.4802,,,,,,,,,,,,,,,,03/24,4095.0,Chikkabanavara Lake,"E (Irrigation, industrial cooling and controlled waste)",0.9,7.6,1268.0,17.0,6.7,1100.0,7900.0,3.0,476.0,5.0,476.0,296.0,116.0,1.7,1.3,536.0,272.0,264.0,40.0,195.0,882.0,18.0,1.4,0.5,34.0,0.2,42.0,3.7,2.6,2024.0
Doddakannehalli Lake,DKN,2024-03-03,12.974,77.627,,,,,,,,,,,,,,,,03/24,4528.0,Doddakannehalli Lake,"E (Irrigation, industrial cooling and controlled waste)",1.3,7.9,2015.0,17.0,7.0,2300.0,7900.0,3.0,564.0,5.0,564.0,332.0,132.0,2.86,2.3,340.0,176.0,164.0,108.0,252.0,1370.0,158.0,1.64,0.5,40.0,0.36,58.0,6.0,3.49,2024.0
Yelemallappa Shetty Lake,YMS,2024-03-03,13.0066,77.678,,,,,,,,,,,,,,,,03/24,3605.0,Yelemallappa Shetty Lake,"D (Propagation of wild life,fisheries)",4.4,7.0,1730.0,5.0,6.6,220.0,2400.0,3.0,396.0,5.0,396.0,288.0,60.0,1.5,0.52,472.0,240.0,232.0,70.0,138.0,1204.0,14.0,0.37,0.5,35.0,0.29,37.0,2.76,1.01,2024.0
Singapura Lake,SGP,2024-03-03,13.0906,77.582,,,,,,,,,,,,,,,,03/24,4508.0,Singapura Lake,"E (Irrigation, industrial cooling and controlled waste)",2.2,7.9,755.0,19.0,3.0,2200.0,9400.0,3.0,200.0,5.0,200.0,104.0,168.0,3.12,2.4,192.0,100.0,92.0,10.0,49.0,513.0,60.0,0.52,0.5,22.0,0.21,33.0,2.0,0.81,2024.0
Veerapura Tank,VRP,2024-03-03,13.087,77.56,,,,,,,,,,,,,,,,03/24,3632.0,Veerapura Tank,"D (Propagation of wild life,fisheries)",4.4,7.6,692.0,8.0,2.4,3200.0,9400.0,3.0,76.0,5.0,76.0,88.0,88.0,1.5,0.4,132.0,72.0,60.0,48.0,65.0,470.0,148.0,0.2,0.5,12.0,0.35,48.0,2.0,0.48,2024.0
Uttarahalli Doraikere,UTH,2024-03-03,12.898,77.5475,,,,,,,,,,,,,,,,03/24,3640.0,Uttarahalli Doraikere,"E (Irrigation, industrial cooling and controlled waste)",0.9,6.9,1893.0,40.0,6.9,78000.0,330000.0,3.0,692.0,5.0,692.0,228.0,273.0,37.2,28.6,560.0,300.0,260.0,23.0,203.0,1296.0,62.0,4.5,0.5,36.0,0.2,42.0,3.7,10.5,2024.0
Malathahalli Lake,MLT,2024-03-03,12.948,77.5358,,,,,,,,,,,,,,,,03/24,3635.0,Malathahalli Lake,"D (Propagation of wild life,fisheries)",4.6,7.7,1198.0,7.0,7.2,270.0,2400.0,3.0,244.0,5.0,244.0,88.0,84.0,1.5,0.9,492.0,252.0,240.0,120.0,217.0,824.0,10.0,0.2,0.5,41.0,0.29,46.0,4.2,0.4,2024.0
Kammagondanahalli Lake,KMG,2024-03-03,12.9649,77.546,,,,,,,,,,,,,,,,03/24,4540.0,Kammagondanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.7,7.8,1360.0,18.0,6.6,1700.0,4800.0,3.0,652.0,5.0,652.0,216.0,120.0,2.9,2.2,428.0,220.0,208.0,23.0,191.0,944.0,24.0,6.0,0.5,35.0,0.22,34.0,4.0,14.7,2024.0
Byrasandra Tank,BYT,2024-03-03,12.9638,77.5875,,,,,,,,,,,,,,,,03/24,3595.0,Byrasandra Tank,"D (Propagation of wild life,fisheries)",5.4,8.5,385.0,6.0,1.4,3100.0,17000.0,8.0,72.0,5.0,80.0,52.0,56.0,1.5,0.4,64.0,40.0,24.0,22.0,53.0,270.0,194.0,0.2,0.5,15.0,0.2,58.0,3.0,0.05,2024.0
Kalkere Tank,KLK,2024-03-03,13.0225,77.7027,,,,,,,,,,,,,,,,03/24,3607.0,Kalkere Tank,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.7,1253.0,148.0,4.0,2300.0,9400.0,3.0,500.0,5.0,500.0,200.0,992.0,23.92,18.4,280.0,150.0,130.0,9.0,118.0,864.0,256.0,0.59,0.5,26.0,0.2,45.0,3.0,2.08,2024.0
Nayandanahalli Tank,NYD,2024-03-03,12.9342,77.5227,,,,,,,,,,,,,,,,03/24,3596.0,Nayandanahalli Tank,"D (Propagation of wild life,fisheries)",4.3,7.8,913.0,11.0,3.4,320.0,3500.0,3.0,224.0,5.0,224.0,148.0,104.0,1.5,0.82,208.0,108.0,100.0,27.0,98.0,640.0,12.0,0.5,0.5,34.0,0.2,46.0,2.9,0.9,2024.0
Jigani Tank,JGN,2024-03-03,12.8023,77.5979,,,,,,,,,,,,,,,,03/24,3642.0,Jigani Tank,"D (Propagation of wild life,fisheries)",6.2,7.8,1147.0,4.0,4.4,580.0,3500.0,3.0,268.0,5.0,268.0,188.0,44.0,1.5,0.4,312.0,160.0,152.0,47.0,105.0,790.0,10.0,0.25,0.5,23.0,0.38,40.0,2.6,0.71,2024.0
Dasarahalli Tank,DSH,2024-03-03,13.044,77.5021,,,,,,,,,,,,,,,,03/24,3606.0,Dasarahalli Tank,"E (Irrigation, industrial cooling and controlled waste)",0.5,6.7,383.0,18.0,1.7,1400.0,24000.0,3.0,80.0,5.0,80.0,64.0,120.0,2.6,2.0,136.0,72.0,64.0,55.0,56.0,280.0,16.0,1.0,0.5,20.0,0.2,42.0,2.0,3.0,2024.0
Ramammana Kere,RMK,2024-03-03,13.017,77.572,,,,,,,,,,,,,,,,03/24,4513.0,Ramammana Kere,"D (Propagation of wild life,fisheries)",4.8,8.0,1114.0,8.0,6.0,170.0,2400.0,3.0,412.0,5.0,412.0,292.0,70.0,1.5,0.83,556.0,284.0,272.0,5.0,184.0,778.0,10.0,1.3,0.5,37.0,0.2,40.0,3.4,4.6,2024.0
Yelachenahalli Lake,YLC,2024-03-03,12.8982,77.5855,,,,,,,,,,,,,,,,03/24,3638.0,Yelachenahalli Lake,"D (Propagation of wild life,fisheries)",4.7,7.4,466.0,5.0,1.79,1700.0,4800.0,3.0,104.0,5.0,104.0,76.0,45.0,1.5,0.68,124.0,68.0,56.0,19.0,40.0,318.0,10.0,0.2,0.5,9.0,0.2,39.0,1.5,0.05,2024.0
Sompura Lake,SOM,2024-03-03,12.97,77.6,,,,,,,,,,,,,,,,03/24,4534.0,Sompura Lake,"D (Propagation of wild life,fisheries)",4.8,8.7,1284.0,9.0,5.5,170.0,2400.0,96.0,632.0,48.0,528.0,164.0,80.0,1.5,0.78,188.0,96.0,92.0,47.0,164.0,894.0,12.0,0.2,0.5,32.0,0.21,61.0,5.2,0.05,2024.0
